0.0520552250000037,34.25414277042215,34.658354705521106,0.064,1.0,-0.004938380400334009
0.1041835749999791,34.25414277042215,35.63550771314633,0.064,1.0,-0.0168765564955118
0.1562635909999699,34.25414277042215,35.83765295427829,-0.03,1.0,-0.019346226513005257
0.20832418000009056,34.25414277042215,35.83765295427829,0.062,1.0,-0.019346226513005257
0.26056622700002663,34.25414277042215,37.271363004048396,0.062,1.0,-0.03686229913419926
0.3127520759999243,34.25414277042215,35.50461618022952,0.05,1.0,-0.015277414746845198
0.3648638639999717,34.25414277042215,36.36036363238797,0.05,1.0,-0.02573234217084759
0.4169146100000489,34.25414277042215,36.36036363238797,-0.035,1.0,-0.02573234217084759
0.4689741580000373,34.25414277042215,34.33021719550332,-0.035,1.0,-0.0009294244359596883
0.5211016230000496,34.25414277042215,35.47271661854765,-0.067,1.0,-0.014887688079941064
0.5732796600000256,34.25414277042215,35.96500499952699,-0.067,1.0,-0.02090212526212221
0.6253866560000461,34.25414277042215,35.96500499952699,-0.085,1.0,-0.02090212526212221
0.6774543809999614,34.25414277042215,37.31447285161838,-0.085,1.0,-0.03738898528028972
0.7294835130001047,34.25414277042215,32.66703733731195,-0.011,1.0,0.01939015076884456
0.7815246239999851,34.25414277042215,34.76519723657679,-0.011,1.0,-0.006243708163994254
0.8336183389999405,34.25414277042215,34.76519723657679,-0.126,1.0,-0.006243708163994254
0.8858877820000544,34.25414277042215,34.52257640399513,-0.126,1.0,-0.0032795355102583543
0.9380380069999319,34.25414277042215,35.40686573726966,-0.078,1.0,-0.014083167794392525
0.9901531789998899,34.25414277042215,34.224812607716494,-0.078,1.0,0.00035833553655161297
1.0422122069999205,34.25414277042215,34.224812607716494,0.091,1.0,0.00035833553655161297
1.0942994639999597,34.25414277042215,34.39256912722522,0.091,1.0,-0.0016911969884277176
1.1463671890001024,34.25414277042215,36.29980920084513,0.342,1.0,-0.024992530225880338
1.1984101230000306,34.25414277042215,35.40686573726966,0.342,1.0,-0.014083167794392525
1.2504604000000654,34.25414277042215,35.40686573726966,0.265,1.0,-0.014083167794392525
1.3025339069999973,34.25414277042215,33.15173376158557,0.265,1.0,0.013468466835491947
1.3546002269999917,34.25414277042215,34.85445556610366,-0.17200000000000001,1.0,-0.0073342043785459615
1.406671858999971,34.25414277042215,34.38034472384487,-0.17200000000000001,1.0,-0.001541847726772421
1.4589101050000863,34.25414277042215,34.38034472384487,-0.14,1.0,-0.001541847726772421
1.51105772599999,34.25414277042215,35.21759296819271,-0.012,1.0,-0.01177076469106078
1.5631850869999653,34.25414277042215,33.61487625744826,-0.012,1.0,0.007810113814396295
1.6152821880000374,34.25414277042215,32.68498152072561,-0.089,1.0,0.01917092121133954
1.6673435079999308,34.25414277042215,32.68498152072561,-0.089,1.0,0.01917092121133954
1.7193880570000601,34.25414277042215,34.234244455257084,-0.353,1.0,0.000243103780660937
1.7715376050000486,34.25414277042215,35.15098548888297,-0.353,1.0,-0.01095700081677439
1.8236556429999382,34.25414277042215,34.0018782137326,0.014,1.0,0.0030819929702216404
1.8757377439999345,34.25414277042215,33.3039832112349,0.014,1.0,0.01160838890898088
1.9277945849999014,34.25414277042215,33.3039832112349,0.41300000000000003,1.0,0.01160838890898088
1.9798518939999212,34.25414277042215,34.30778784471597,0.41300000000000003,1.0,-0.0006553982217328112
2.031905765999909,106.25414277042215,35.475332028210005,0.337,1.0,0.8647263016682732
2.0841532300000836,106.25414277042215,32.637507584285686,0.337,1.0,0.8993968677663128
2.1363405390000025,106.25414277042215,32.637507584285686,0.444,1.0,0.8993968677663128
2.188439670999969,106.25414277042215,35.82527270824947,0.444,1.0,0.8604509697309237
2.240512292999938,106.25414277042215,41.30861401354873,0.525,1.0,0.7934593178792706
