0.012896512000224902,-125.2420365586522
0.096673476000432856,-125.47850833330492
0.18043033699996158,-125.34010692155768
0.26410438600032649,-124.87959300998421
0.34781088199997612,-124.96414582493045
0.4317955010001242,-124.48255421190633
0.51554657999986375,-124.92204492861951
0.59942620000038005,-124.68435726614354
0.6831278529998599,-125.25877147160516
0.766782214000159,-124.30612743437902
0.85051470000053087,-124.90894276111109
0.93425098799980333,-124.35078034075507
1.0182019610001589,-124.44702800107119
1.1024717320005948,-124.8244891569568
1.1863609870006258,-125.57721938646492
1.2705915410006128,-127.80199543642276
1.3543878800001039,-129.33629374197943
1.4380523469999389,-130.2072692377269
1.5217190000003029,-130.32154939396153
1.605863460999899,-131.41645951517859
1.6896451650000017,-132.51044707800085
1.7733733810000558,-132.26284369493933
1.8570789929999592,-132.01136754477054
1.9407908020002651,-129.14106122033695
2.0244802160004838,-127.77238195555411
2.1082124419999673,-122.7352262721076
2.1922659660003774,-121.17697748110689
2.2765165199998592,-119.21129225772812
2.3604039530000591,-117.51200262385144
2.4444223730006343,-117.54576759107428
2.5281143920001341,-117.99913831890092
2.611781775000054,-118.32498230981123
2.6954926480002541,-121.61887722714238
2.7794539340002302,-123.12373559624041
2.863310742000067,-127.72993135462659
2.9469860939998398,-129.55418354482123
3.0307610800000475,-131.67392639250792
3.1144744009998249,-132.38193709100315
3.1982282409999243,-131.79478406898653
3.2818613030003689,-131.18592516570965
3.3664617479998924,-129.14994479428265
3.4503770979999899,-127.65146418873763
3.5340392730004169,-125.43865303831963
3.617825093000647,-121.45502663205448
3.7015385700005936,-119.43541636139263
3.7852770990002682,-118.42307791046316
3.868949794999935,-117.70755060012232
3.9526646780004739,-117.93473148949558
4.036638880999817,-119.63574661080645
4.1203948060001494,-121.25848530857456
4.2041083869999056,-122.98852161363456
4.2877549900003942,-125.92850242282285
4.371478572000342,-129.24366173887663
4.4552169970002069,-130.86532862626359
4.5394536969997716,-131.44511133061863
4.6234976390005613,-131.89040873658541
4.7072945010004332,-132.43969910609135
4.790939802000139,-129.7841360840946
4.87468744600028,-127.93526324959738
4.9584306100005051,-125.79875033972887
5.0421002860002773,-123.49518467374119
5.1258252739999079,-121.75948008481281
5.2099044759997923,-118.33735089378278
5.29376279600001,-117.93473148949558
5.3774883570004022,-117.28420729362306
5.4612707930000397,-118.14522364987801
5.5449216670003807,-120.61261212655542
5.6286446240001169,-123.41080517439715
5.7129738230005387,-124.93743981067406
5.7968700589999571,-126.70758708990734
5.8807612430000518,-129.17365797044425
5.9644801900003586,-131.23147029086462
6.0482927290004227,-132.07331600690915
6.1319774570001755,-132.08521672696389
6.2156494770006248,-130.65527934590719
6.2993558200005282,-127.75549314755881
6.3832458070000939,-125.69794528870119
6.4670543880001787,-123.8869594640517
6.5506921380001586,-121.63066141213118
6.6344082209998305,-119.83326654038994
6.7181184700002632,-118.55368903355206
6.8018323650003367,-117.8070415315011
6.8861371379998673,-118.28889082943689
6.9700187389998973,-119.15378884624417
7.0538240910000241,-120.47406093894431
7.1375908500003789,-124.78913230892209
7.2213389630005622,-126.96834390551626
7.3050918170001751,-128.96674699379929
7.3888115449999532,-130.14038556902759
7.4725137740006176,-132.6626941408762
7.5562458980002702,-131.13926737511673
7.640355362000264,-130.21651905123255
7.7241383190003035,-129.21760767763595
7.8077985690006244,-127.58948383446973
7.8914888710005471,-123.93512924593443
7.9752584420002677,-122.02410731836895
8.0595045190002566,-120.20551891031484
8.143271955000273,-119.2426826758893
8.2272464730003776,-117.73419050498541
8.3108976610001264,-118.41763805901709
8.3945839010002601,-119.45019583029841
8.4787205520005955,-120.7042404328042
8.5624051770000733,-122.95436761473422
8.6461323020002965,-127.06724168582794
8.7298197910004092,-128.91766330671794
8.8139462340004684,-129.34671408435159
8.8977745040001537,-130.61943770314193
8.9814554829999906,-131.21735455340368
9.0652402630003053,-130.06669702990928
9.1490202000004501,-129.51931477548644
9.2333759630000714,-127.48522245578015
9.3170470479999494,-126.24449857216268
9.4010752630001662,-121.65331137461561
9.4848296790005406,-120.48330004114537
9.5684952950005027,-119.80911420670652
9.6522751800002879,-117.87049313314044
9.7359605870005907,-118.41763805901709
9.8200618219998432,-119.64089633032459
9.9037500929998714,-121.24852446315538
9.9876731020003717,-122.95436761473422
10.071463351000602,-124.69515353123397
10.155257766999966,-128.19441955813522
10.238903227000264,-129.41916854606691
10.322551342999759,-130.83820332465601
10.40679783700034,-131.4087409627945
10.490478401000473,-130.89720307675799
10.5742019850004,-129.01015437380988
10.658389209000234,-127.87498365109822
10.742126543000268,-125.51752451123217
10.825823928999853,-124.12375311686897
10.909579230999952,-122.24472793850731
10.993309378000049,-119.33898957440591
11.077006764000544,-119.08779979612359
11.160699723000107,-118.6240658826444
11.244387735000601,-119.26638736363697
11.328161371000533,-121.3099503825345
11.411847246999969,-123.09325807475061
11.496055565999995,-124.85445556610367
11.579779046000112,-126.56869597213333
11.663459557999886,-128.31798342774212
11.747176111000044,-130.41647019088299
11.830844644000535,-130.56455481066001
11.914519635000033,-130.52719733162439
